vehicle_id,make,model,variant,year,body_type,drivetrain,battery_chemistry,usable_battery_kwh,ideal_consumption_wh_km,regen_efficiency,weight_kg,max_dc_charge_kw,temp_penalty_factor,charge_curve_hint,route_type,terrain_type,climate_type,distance_km,speed_kmh,grade_pct,temp_c,start_soc_pct,hvac_override_kw,base_consumption_kwh,speed_delta_kwh,slope_kwh,regen_kwh,hvac_kwh,temp_penalty_kwh,gross_consumption_kwh,net_consumption_kwh,estimated_wh_km,target_wh_km,target_energy_kwh,end_soc_pct,below_reserve
audi_q4_etron_40,Audi,Q4 e-tron,40,2024,SUV,RWD,NMC,76.6,166.0,0.68,2135.0,135.0,0.008,tapered_nmc,city,flat,mild,15.06,64.5,-0.36,15.9,72.44,1.45,2.5,-1.081,0.0,0.2145,0.3386,0.082,1.8395,1.75,116.2,116.885,1.7603,70.16,0
volvo_ex40_twin,Volvo,EX40,Twin Motor AWD,2024,SUV,AWD,NMC,79.0,195.0,0.68,2270.0,150.0,0.009,tapered_nmc,highway,flat,cold,166.06,92.8,-0.92,-9.1,85.66,2.61,32.3817,1.7312,0.0,6.4262,4.6704,8.4808,48.6821,42.2559,254.46,247.833,41.1552,32.17,0
nissan_ariya_87kwh,Nissan,Ariya,87kWh RWD,2024,SUV,RWD,NMC,87.0,176.0,0.67,2175.0,130.0,0.008,tapered_nmc,mixed,hilly_up,hot,25.49,91.2,6.82,27.6,71.5,1.96,4.4862,0.1022,10.3034,0.0,0.5478,0.0,15.4396,15.4396,605.71,599.747,15.2876,53.75,0
hyundai_ioniq6_lr_rwd,Hyundai,IONIQ 6,Long Range RWD,2024,Sedan,RWD,NMC,74.0,130.0,0.75,1985.0,235.0,0.008,tapered_nmc,city,rolling,hot,15.61,50.0,-3.6,36.1,23.95,1.61,2.0293,-1.2822,0.0,2.2798,0.5026,0.0,1.2497,1.4205,91.0,91.0,1.4205,22.03,0
nissan_ariya_87kwh,Nissan,Ariya,87kWh RWD,2024,SUV,RWD,NMC,87.0,176.0,0.67,2175.0,130.0,0.008,tapered_nmc,mixed,flat,hot,29.7,76.7,0.29,32.7,84.86,1.81,5.2272,-1.2442,0.5105,0.0,0.7009,0.0,5.1943,5.1943,174.89,171.082,5.0811,78.89,0
audi_q4_etron_40,Audi,Q4 e-tron,40,2024,SUV,RWD,NMC,76.6,166.0,0.68,2135.0,135.0,0.008,tapered_nmc,mixed,flat,hot,53.26,78.6,0.56,38.4,98.51,2.32,8.8412,-1.8183,1.7352,0.0,1.5721,0.0,10.3301,10.3301,193.96,197.996,10.5453,85.02,0
kia_ev9_lr_awd,Kia,EV9,Long Range AWD,2024,SUV,AWD,NMC,96.0,205.0,0.7,2640.0,235.0,0.009,tapered_nmc,highway,flat,hot,159.47,94.4,0.96,35.2,95.75,2.54,32.6913,2.7633,11.0134,0.0,4.2908,0.0,52.2816,52.2816,327.85,332.604,53.0404,41.29,0
tesla_model_y_rwd,Tesla,Model Y,RWD,2024,SUV,RWD,LFP,57.5,157.0,0.7,1979.0,250.0,0.007,flat_lfp,highway,rolling,hot,120.7,120.9,-1.68,27.1,64.62,1.99,18.9499,12.3483,0.0,7.6547,1.9867,0.0,33.2849,25.6302,212.35,215.497,26.0105,20.05,0
byd_seal_lr,BYD,Seal,Long Range RWD,2024,Sedan,RWD,LFP,80.0,153.0,0.68,2150.0,150.0,0.007,flat_lfp,highway,rolling,mild,91.23,133.2,1.18,20.6,28.31,1.67,13.9582,13.2233,6.307,0.0,1.1438,0.0,34.6324,34.6324,379.62,377.96,34.4813,0.0,1
chevrolet_equinox_ev,Chevrolet,Equinox EV,LT RWD,2024,SUV,RWD,NMC,78.0,175.0,0.68,2056.0,150.0,0.008,tapered_nmc,highway,rolling,mild,160.46,96.3,0.25,21.3,37.34,1.95,28.0805,3.4229,2.2475,0.0,3.2492,0.0,37.0001,37.0001,230.59,229.655,36.8505,0.0,1
polestar_2_lr_rwd,Polestar,2,Long Range Single Motor,2024,Fastback,RWD,NMC,79.0,157.0,0.7,2060.0,205.0,0.008,tapered_nmc,highway,rolling,cold,139.31,109.8,2.21,1.5,56.79,2.08,21.8717,8.7969,17.2826,0.0,2.639,3.237,53.8272,53.8272,386.38,388.516,54.1241,0.0,1
byd_atto3_lr,BYD,Atto 3,Extended Range,2024,SUV,FWD,LFP,58.0,157.0,0.65,1750.0,88.0,0.007,flat_lfp,mixed,rolling,mild,44.56,50.6,1.59,12.7,71.49,1.26,6.9959,-4.3675,3.3787,0.0,1.1096,0.3575,7.4741,7.4741,167.73,166.675,7.427,58.6,0
kia_ev6_lr_rwd,Kia,EV6,Long Range RWD,2024,Crossover,RWD,NMC,74.0,148.0,0.73,2015.0,235.0,0.008,tapered_nmc,city,rolling,mild,14.17,53.6,3.74,10.0,43.31,1.51,2.0972,-1.2282,2.9099,0.0,0.3992,0.1678,4.3459,4.3459,306.69,312.365,4.4262,37.44,0
bmw_ix3,BMW,iX3,Impressive,2024,SUV,RWD,NMC,74.0,169.0,0.7,2185.0,150.0,0.008,tapered_nmc,mixed,flat,mild,33.83,73.2,-0.13,23.6,86.88,1.57,5.7173,-1.6934,0.0,0.1833,0.7256,0.0,4.7495,4.5662,134.97,131.123,4.4359,80.71,0
byd_dolphin,BYD,Dolphin,Standard,2024,Hatchback,FWD,LFP,43.2,145.0,0.65,1490.0,60.0,0.007,flat_lfp,highway,rolling,mild,33.7,91.5,-3.42,19.9,94.81,0.99,4.8865,0.1393,0.0,3.0417,0.3646,0.0034,5.3938,3.4205,101.5,101.5,3.4205,86.89,0
volvo_ex40_twin,Volvo,EX40,Twin Motor AWD,2024,SUV,AWD,NMC,79.0,195.0,0.68,2270.0,150.0,0.009,tapered_nmc,mixed,rolling,mild,38.58,97.7,-2.89,23.4,89.04,2.01,7.5231,1.1267,0.0,4.6899,0.7937,0.0,9.7268,5.2662,136.5,136.5,5.2662,82.37,0
tesla_model_3_rwd,Tesla,Model 3,RWD,2024,Sedan,RWD,LFP,57.5,139.0,0.72,1761.0,170.0,0.007,flat_lfp,mixed,rolling,mild,52.08,65.4,-0.57,10.8,72.12,1.54,7.2391,-3.0323,0.0,1.0257,1.2263,0.4662,5.8994,5.0674,97.3,97.3,5.0674,63.31,0
mercedes_eqa250,Mercedes-Benz,EQA,250,2024,SUV,FWD,NMC,66.5,166.0,0.67,2040.0,100.0,0.008,tapered_nmc,city,flat,mild,5.26,62.9,0.12,22.4,47.97,1.52,0.8732,-0.3983,0.0351,0.0,0.1271,0.0,0.6371,0.6371,121.12,117.848,0.6199,47.01,0
byd_han,BYD,Han,EV AWD,2024,Sedan,AWD,LFP,82.0,161.0,0.68,2320.0,120.0,0.007,flat_lfp,highway,hilly_up,mild,32.7,95.1,6.32,14.8,21.06,1.75,5.2647,0.5172,13.0653,0.0,0.6017,0.1916,20.2298,20.2298,618.65,614.62,20.0981,0.0,1
audi_q4_etron_40,Audi,Q4 e-tron,40,2024,SUV,RWD,NMC,76.6,166.0,0.68,2135.0,135.0,0.008,tapered_nmc,city,flat,mild,19.44,41.1,0.29,14.8,99.64,1.41,3.227,-2.3757,0.328,0.0,0.6669,0.1342,1.9805,2.2589,116.2,118.647,2.3065,96.69,0
volkswagen_id3_pro,Volkswagen,ID.3,Pro,2024,Hatchback,RWD,NMC,58.0,149.0,0.67,1809.0,135.0,0.008,tapered_nmc,highway,hilly_up,mild,32.35,98.4,1.73,21.0,59.88,1.14,4.8202,0.7896,2.7588,0.0,0.3748,0.0,8.7433,8.7433,270.27,277.412,8.9743,44.81,0
hyundai_ioniq6_lr_rwd,Hyundai,IONIQ 6,Long Range RWD,2024,Sedan,RWD,NMC,74.0,130.0,0.75,1985.0,235.0,0.008,tapered_nmc,highway,hilly_down,mild,93.52,103.0,-2.57,16.3,39.14,1.66,12.1576,3.1342,0.0,9.7505,1.5072,0.3599,17.1589,8.5103,91.0,92.282,8.6302,27.64,0
hyundai_ioniq5_lr_rwd,Hyundai,IONIQ 5,Long Range RWD,2024,SUV,RWD,NMC,74.0,159.0,0.72,2100.0,235.0,0.008,tapered_nmc,highway,rolling,mild,162.62,124.5,2.45,20.7,44.41,1.96,25.8566,19.0331,22.7995,0.0,2.5601,0.0,70.2494,70.2494,431.98,443.929,72.1918,0.0,1
kia_ev9_lr_awd,Kia,EV9,Long Range AWD,2024,SUV,AWD,NMC,96.0,205.0,0.7,2640.0,235.0,0.009,tapered_nmc,highway,rolling,hot,68.36,126.0,0.34,32.4,36.66,2.52,14.0138,10.816,1.6721,0.0,1.3672,0.0,28.7052,28.7052,419.91,413.691,28.2799,6.76,1
kia_ev9_lr_awd,Kia,EV9,Long Range AWD,2024,SUV,AWD,NMC,96.0,205.0,0.7,2640.0,235.0,0.009,tapered_nmc,city,flat,cold,8.85,42.2,0.1,-0.3,85.82,2.52,1.8142,-1.3136,0.0637,0.0,0.5285,0.3315,1.467,1.467,165.76,169.48,1.4999,84.29,0
byd_dolphin,BYD,Dolphin,Standard,2024,Hatchback,FWD,LFP,43.2,145.0,0.65,1490.0,60.0,0.007,flat_lfp,highway,hilly_down,mild,147.98,118.1,-2.29,19.3,94.15,1.36,21.4571,12.5981,0.0,8.9434,1.7041,0.1051,35.8644,26.921,181.92,186.774,27.6388,31.83,0
audi_q4_etron_40,Audi,Q4 e-tron,40,2024,SUV,RWD,NMC,76.6,166.0,0.68,2135.0,135.0,0.008,tapered_nmc,city,rolling,mild,9.82,40.7,-1.6,14.4,32.34,1.9,1.6301,-1.2071,0.0,0.6216,0.4584,0.073,0.9544,1.1411,116.2,118.371,1.1624,30.85,0
nissan_leaf_40,Nissan,Leaf,40kWh,2024,Hatchback,FWD,NMC,36.0,153.0,0.65,1543.0,50.0,0.009,tapered_nmc,mixed,rolling,hot,55.05,64.5,-2.73,38.3,52.68,1.94,8.4226,-3.642,0.0,4.1074,1.6558,0.0,6.4364,5.8959,107.1,107.491,5.9174,36.3,0
renault_megane_ev60,Renault,Megane E-Tech,EV60,2024,Hatchback,FWD,NMC,55.0,149.0,0.68,1624.0,130.0,0.008,tapered_nmc,highway,flat,mild,176.31,111.5,0.19,14.7,62.85,1.25,26.2702,11.5408,1.4825,0.0,1.9766,1.1139,42.3839,42.3839,240.39,244.186,43.0524,0.0,1
hyundai_ioniq5_lr_rwd,Hyundai,IONIQ 5,Long Range RWD,2024,SUV,RWD,NMC,74.0,159.0,0.72,2100.0,235.0,0.008,tapered_nmc,mixed,flat,hot,11.59,58.7,-0.46,32.0,78.63,1.71,1.8428,-0.9517,0.0,0.2197,0.3376,0.0,1.2288,1.29,111.3,111.3,1.29,76.89,0
hyundai_ioniq6_lr_rwd,Hyundai,IONIQ 6,Long Range RWD,2024,Sedan,RWD,NMC,74.0,130.0,0.75,1985.0,235.0,0.008,tapered_nmc,city,hilly_down,mild,5.53,26.8,-4.43,13.2,79.06,1.63,0.7189,-0.6272,0.0,0.9938,0.3363,0.0391,0.4671,0.5032,91.0,92.881,0.5136,78.38,0
bmw_ix3,BMW,iX3,Impressive,2024,SUV,RWD,NMC,74.0,169.0,0.7,2185.0,150.0,0.008,tapered_nmc,mixed,rolling,hot,43.35,98.5,-3.96,33.4,22.29,2.04,7.3262,1.2148,0.0,7.1548,0.8978,0.0,9.4387,5.1283,118.3,118.3,5.1283,15.36,0
kia_ev9_lr_awd,Kia,EV9,Long Range AWD,2024,SUV,AWD,NMC,96.0,205.0,0.7,2640.0,235.0,0.009,tapered_nmc,city,flat,cold,14.55,25.2,0.98,-9.6,34.8,2.77,2.9827,-2.6402,1.0258,0.0,1.5993,0.7946,3.8752,3.8752,266.34,263.33,3.8315,30.76,0
kia_ev6_lr_rwd,Kia,EV6,Long Range RWD,2024,Crossover,RWD,NMC,74.0,148.0,0.73,2015.0,235.0,0.008,tapered_nmc,city,flat,hot,12.74,55.9,0.37,35.3,85.95,2.1,1.8855,-1.0464,0.2588,0.0,0.4786,0.0,1.5765,1.5765,123.75,124.644,1.588,83.82,0
volvo_ex40_twin,Volvo,EX40,Twin Motor AWD,2024,SUV,AWD,NMC,79.0,195.0,0.68,2270.0,150.0,0.009,tapered_nmc,mixed,flat,mild,55.28,55.6,-0.52,14.9,22.34,2.1,10.7796,-6.0261,0.0,1.2091,2.0879,0.4948,7.5563,7.5457,136.5,136.5,7.5457,12.79,0
kia_ev9_lr_awd,Kia,EV9,Long Range AWD,2024,SUV,AWD,NMC,96.0,205.0,0.7,2640.0,235.0,0.009,tapered_nmc,city,rolling,mild,11.92,58.6,-0.96,12.6,73.43,1.68,2.4436,-1.2653,0.0,0.5763,0.3417,0.1627,1.7332,1.7105,143.5,143.5,1.7105,71.65,0
kia_ev9_lr_awd,Kia,EV9,Long Range AWD,2024,SUV,AWD,NMC,96.0,205.0,0.7,2640.0,235.0,0.009,tapered_nmc,mixed,rolling,mild,43.84,67.4,-1.26,11.1,70.55,1.9,8.9872,-3.4901,0.0,2.7817,1.2358,0.7199,7.6764,6.291,143.5,143.5,6.291,64.0,0
mercedes_eqa250,Mercedes-Benz,EQA,250,2024,SUV,FWD,NMC,66.5,166.0,0.67,2040.0,100.0,0.008,tapered_nmc,highway,rolling,mild,78.63,93.9,1.32,22.9,47.52,1.45,13.0526,0.9761,5.7698,0.0,1.2142,0.0,21.0126,21.0126,267.23,271.331,21.3348,15.92,0
byd_han,BYD,Han,EV AWD,2024,Sedan,AWD,LFP,82.0,161.0,0.68,2320.0,120.0,0.007,flat_lfp,highway,rolling,hot,92.68,113.7,0.35,26.6,56.45,1.47,14.9215,7.2805,2.0507,0.0,1.1982,0.0,26.2145,26.2145,282.85,278.61,25.8216,24.48,0
tesla_model_3_lr_awd,Tesla,Model 3,Long Range AWD,2024,Sedan,AWD,NMC,75.0,134.0,0.74,1844.0,250.0,0.008,tapered_nmc,highway,flat,cold,77.62,113.8,0.93,2.9,81.0,2.4,10.4011,5.0981,3.6273,0.0,1.637,1.4229,22.8519,22.8519,294.41,299.021,23.21,50.53,0
hyundai_ioniq6_lr_rwd,Hyundai,IONIQ 6,Long Range RWD,2024,Sedan,RWD,NMC,74.0,130.0,0.75,1985.0,235.0,0.008,tapered_nmc,highway,flat,mild,107.05,116.3,0.02,21.0,55.37,1.11,13.9165,7.6016,0.1158,0.0,1.0217,0.0,22.6556,22.6556,211.64,212.772,22.7773,24.75,0
tesla_model_y_lr_awd,Tesla,Model Y,Long Range AWD,2024,SUV,AWD,NMC,75.0,179.0,0.72,2232.0,250.0,0.008,tapered_nmc,mixed,flat,mild,31.57,51.0,0.69,22.9,67.82,1.96,5.651,-3.4993,1.3249,0.0,1.2133,0.0,4.8306,4.8306,153.01,152.421,4.8119,61.38,0
nissan_leaf_40,Nissan,Leaf,40kWh,2024,Hatchback,FWD,NMC,36.0,153.0,0.65,1543.0,50.0,0.009,tapered_nmc,highway,flat,cold,79.49,120.8,0.18,-7.4,85.67,2.5,12.162,7.8969,0.6016,0.0,1.6451,2.9991,25.3047,25.3047,318.34,322.235,25.6144,15.38,0
volkswagen_id3_pro,Volkswagen,ID.3,Pro,2024,Hatchback,RWD,NMC,58.0,149.0,0.67,1809.0,135.0,0.008,tapered_nmc,mixed,rolling,cold,18.66,88.0,-1.76,-5.9,82.03,2.6,2.7803,-0.1042,0.0,1.0847,0.5513,0.5761,3.8035,2.7188,145.7,145.967,2.7238,77.34,0
tesla_model_y_lr_awd,Tesla,Model Y,Long Range AWD,2024,SUV,AWD,NMC,75.0,179.0,0.72,2232.0,250.0,0.008,tapered_nmc,mixed,flat,hot,42.88,82.5,-0.89,30.5,85.27,2.02,7.6755,-1.0554,0.0,1.6712,1.0499,0.0,7.9002,6.2289,145.26,144.094,6.1788,76.96,0
renault_megane_ev60,Renault,Megane E-Tech,EV60,2024,Hatchback,FWD,NMC,55.0,149.0,0.68,1624.0,130.0,0.008,tapered_nmc,city,flat,mild,3.93,35.2,-0.06,20.7,55.33,1.33,0.5856,-0.4669,0.0,0.0071,0.1485,0.0,0.2672,0.4099,104.3,104.966,0.4125,54.58,0
tesla_model_3_rwd,Tesla,Model 3,RWD,2024,Sedan,RWD,LFP,57.5,139.0,0.72,1761.0,170.0,0.007,flat_lfp,city,flat,mild,15.47,50.1,-0.61,11.2,88.07,1.14,2.1503,-1.356,0.0,0.326,0.352,0.1325,1.2788,1.5052,97.3,97.3,1.5052,85.45,0
volkswagen_id3_pro,Volkswagen,ID.3,Pro,2024,Hatchback,RWD,NMC,58.0,149.0,0.67,1809.0,135.0,0.008,tapered_nmc,highway,rolling,hot,42.68,91.9,1.23,27.4,98.51,1.34,6.3593,0.2299,2.5878,0.0,0.6223,0.0,9.7994,9.7994,229.6,224.347,9.5751,81.61,0
audi_q4_etron_40,Audi,Q4 e-tron,40,2024,SUV,RWD,NMC,76.6,166.0,0.68,2135.0,135.0,0.008,tapered_nmc,city,flat,cold,12.52,62.9,0.87,0.9,51.19,2.74,2.0783,-0.948,0.6337,0.0,0.5454,0.3176,2.627,2.627,209.82,207.802,2.6017,47.76,0
tesla_model_3_rwd,Tesla,Model 3,RWD,2024,Sedan,RWD,LFP,57.5,139.0,0.72,1761.0,170.0,0.007,flat_lfp,highway,flat,cold,46.73,111.4,0.37,-8.5,24.29,2.1,6.4955,2.8393,0.8297,0.0,0.8809,1.2958,12.3412,12.3412,264.1,259.799,12.1404,2.83,1
mercedes_eqa250,Mercedes-Benz,EQA,250,2024,SUV,FWD,NMC,66.5,166.0,0.67,2040.0,100.0,0.008,tapered_nmc,city,flat,mild,9.15,61.0,0.57,16.2,74.35,1.5,1.5189,-0.7348,0.2899,0.0,0.225,0.0462,1.3452,1.3452,147.02,146.879,1.3439,72.33,0
volvo_ex40_twin,Volvo,EX40,Twin Motor AWD,2024,SUV,AWD,NMC,79.0,195.0,0.68,2270.0,150.0,0.009,tapered_nmc,city,flat,mild,10.12,25.0,0.29,14.8,67.59,1.83,1.9734,-1.7498,0.1815,0.0,0.7408,0.0924,1.2754,1.3814,136.5,138.375,1.4004,65.84,0
kia_ev9_lr_awd,Kia,EV9,Long Range AWD,2024,SUV,AWD,NMC,96.0,205.0,0.7,2640.0,235.0,0.009,tapered_nmc,highway,flat,mild,37.67,130.4,-0.64,11.8,71.7,2.12,7.7224,6.7824,0.0,1.2141,0.6124,0.5699,16.1577,14.9436,396.7,397.194,14.9623,56.13,0
bmw_i4_edrive40,BMW,i4,eDrive40,2024,Sedan,RWD,NMC,80.7,157.0,0.71,2050.0,205.0,0.008,tapered_nmc,mixed,rolling,hot,47.24,65.5,-1.23,25.8,67.56,1.45,7.4167,-3.0954,0.0,2.3046,1.0458,0.0,5.367,5.1917,109.9,109.9,5.1917,61.13,0
volkswagen_id4_pro,Volkswagen,ID.4,Pro,2024,SUV,RWD,NMC,77.0,165.0,0.68,2124.0,135.0,0.008,tapered_nmc,city,rolling,cold,2.15,56.2,2.31,-5.1,74.79,2.35,0.3548,-0.1954,0.2875,0.0,0.0899,0.0712,0.6079,0.6079,282.75,280.171,0.6024,74.0,0
audi_q4_etron_40,Audi,Q4 e-tron,40,2024,SUV,RWD,NMC,76.6,166.0,0.68,2135.0,135.0,0.008,tapered_nmc,city,hilly_up,cold,16.2,46.7,2.03,-8.6,39.49,2.46,2.6892,-1.8076,1.9133,0.0,0.8534,0.6153,4.2635,4.2635,263.18,257.372,4.1694,33.92,0
byd_atto3_lr,BYD,Atto 3,Extended Range,2024,SUV,FWD,LFP,58.0,157.0,0.65,1750.0,88.0,0.007,flat_lfp,city,hilly_down,mild,6.39,36.2,-6.67,17.6,32.77,1.2,1.0032,-0.7899,0.0,1.3211,0.2118,0.0169,0.442,0.7023,109.9,109.9,0.7023,31.56,0
renault_megane_ev60,Renault,Megane E-Tech,EV60,2024,Hatchback,FWD,NMC,55.0,149.0,0.68,1624.0,130.0,0.008,tapered_nmc,mixed,rolling,mild,11.58,77.5,-2.42,20.2,90.52,1.47,1.7254,-0.3873,0.0,0.8433,0.2196,0.0,1.5578,1.2078,104.3,104.444,1.2095,88.32,0
ford_mustang_mache_er,Ford,Mustang Mach-E,Extended Range RWD,2024,SUV,RWD,NMC,88.0,181.0,0.67,2097.0,150.0,0.008,tapered_nmc,highway,rolling,mild,31.36,116.9,1.41,19.5,71.88,1.79,5.6762,3.1776,2.5267,0.0,0.4802,0.0227,11.8834,11.8834,378.93,390.079,12.2329,58.38,0
ford_mustang_mache_er,Ford,Mustang Mach-E,Extended Range RWD,2024,SUV,RWD,NMC,88.0,181.0,0.67,2097.0,150.0,0.008,tapered_nmc,mixed,flat,mild,39.63,65.3,-0.03,16.7,23.69,1.32,7.173,-3.0154,0.0,0.0455,0.8011,0.1894,5.1481,5.1025,128.75,126.7,5.0211,17.89,0
hyundai_ioniq6_lr_rwd,Hyundai,IONIQ 6,Long Range RWD,2024,Sedan,RWD,NMC,74.0,130.0,0.75,1985.0,235.0,0.008,tapered_nmc,highway,flat,cold,101.08,90.4,-0.77,-5.7,64.85,2.55,13.1404,0.0994,0.0,3.1575,2.8513,2.7017,18.7928,15.6353,154.68,150.296,15.1919,43.72,0
audi_q4_etron_40,Audi,Q4 e-tron,40,2024,SUV,RWD,NMC,76.6,166.0,0.68,2135.0,135.0,0.008,tapered_nmc,highway,hilly_up,mild,57.05,112.9,4.41,11.1,28.81,1.85,9.4703,4.4526,14.6372,0.0,0.9348,0.6743,30.1693,30.1693,528.82,536.863,30.628,0.0,1
mercedes_eqa250,Mercedes-Benz,EQA,250,2024,SUV,FWD,NMC,66.5,166.0,0.67,2040.0,100.0,0.008,tapered_nmc,mixed,rolling,mild,56.74,71.0,-0.22,18.6,47.53,1.47,9.4188,-3.1249,0.0,0.4649,1.1748,0.1055,7.5742,7.1093,125.3,122.405,6.9452,36.84,0
byd_atto3_lr,BYD,Atto 3,Extended Range,2024,SUV,FWD,LFP,58.0,157.0,0.65,1750.0,88.0,0.007,flat_lfp,mixed,rolling,mild,32.31,84.2,-3.07,20.6,60.08,1.49,5.0727,-0.5431,0.0,3.0746,0.5718,0.0,5.1013,3.5509,109.9,109.9,3.5509,53.96,0
volkswagen_id3_pro,Volkswagen,ID.3,Pro,2024,Hatchback,RWD,NMC,58.0,149.0,0.67,1809.0,135.0,0.008,tapered_nmc,city,rolling,cold,15.36,55.6,-0.95,4.0,63.51,2.63,2.2886,-1.2794,0.0,0.4819,0.7266,0.2929,2.0287,1.602,104.3,104.3,1.602,60.75,0
nissan_leaf_40,Nissan,Leaf,40kWh,2024,Hatchback,FWD,NMC,36.0,153.0,0.65,1543.0,50.0,0.009,tapered_nmc,city,flat,mild,17.34,44.1,-0.43,23.9,33.27,1.0,2.653,-1.864,0.0,0.2038,0.3932,0.0,1.1822,1.8571,107.1,108.304,1.878,28.11,0
chevrolet_equinox_ev,Chevrolet,Equinox EV,LT RWD,2024,SUV,RWD,NMC,78.0,175.0,0.68,2056.0,150.0,0.008,tapered_nmc,highway,flat,mild,40.33,104.9,-0.22,15.3,59.54,1.44,7.0578,2.0997,0.0,0.338,0.5536,0.2654,9.9764,9.6384,238.99,234.952,9.4756,47.18,0
hyundai_ioniq5_lr_rwd,Hyundai,IONIQ 5,Long Range RWD,2024,SUV,RWD,NMC,74.0,159.0,0.72,2100.0,235.0,0.008,tapered_nmc,highway,flat,hot,92.41,94.8,-0.4,34.4,28.18,1.85,14.6932,1.3569,0.0,1.523,1.8034,0.0,17.8535,16.3305,176.72,176.84,16.3418,6.11,1
tesla_model_3_lr_awd,Tesla,Model 3,Long Range AWD,2024,Sedan,AWD,NMC,75.0,134.0,0.74,1844.0,250.0,0.008,tapered_nmc,highway,hilly_down,mild,61.08,136.2,-5.56,10.4,40.02,1.22,8.1847,8.3689,0.0,12.628,0.5471,0.6286,18.2612,5.7293,93.8,94.018,5.7426,32.38,0
bmw_ix3,BMW,iX3,Impressive,2024,SUV,RWD,NMC,74.0,169.0,0.7,2185.0,150.0,0.008,tapered_nmc,mixed,rolling,mild,11.09,68.9,0.47,23.5,20.24,1.49,1.8742,-0.6841,0.3103,0.0,0.2398,0.0,1.7403,1.7403,156.92,154.283,1.711,17.89,0
renault_megane_ev60,Renault,Megane E-Tech,EV60,2024,Hatchback,FWD,NMC,55.0,149.0,0.68,1624.0,130.0,0.008,tapered_nmc,highway,rolling,mild,64.05,132.1,2.12,18.1,34.49,1.67,9.5434,8.7809,6.0091,0.0,0.8097,0.1451,25.2882,25.2882,394.82,401.44,25.7123,0.0,1
chevrolet_equinox_ev,Chevrolet,Equinox EV,LT RWD,2024,SUV,RWD,NMC,78.0,175.0,0.68,2056.0,150.0,0.008,tapered_nmc,highway,rolling,mild,55.15,136.8,-0.93,18.4,42.41,1.33,9.6512,10.0148,0.0,1.954,0.5362,0.1235,20.3258,18.3718,333.12,328.407,18.1117,18.86,0
volkswagen_id4_pro,Volkswagen,ID.4,Pro,2024,SUV,RWD,NMC,77.0,165.0,0.68,2124.0,135.0,0.008,tapered_nmc,highway,rolling,mild,42.29,112.6,-2.97,12.2,58.39,1.66,6.9778,3.2345,0.0,4.9434,0.6235,0.4354,11.2712,6.3278,149.63,145.324,6.1458,50.17,0
bmw_i4_edrive40,BMW,i4,eDrive40,2024,Sedan,RWD,NMC,80.7,157.0,0.71,2050.0,205.0,0.008,tapered_nmc,city,rolling,hot,19.03,51.1,2.78,32.2,74.17,1.92,2.9877,-1.8463,2.9553,0.0,0.715,0.0,4.8117,4.8117,252.85,256.326,4.8779,68.21,0
ford_mustang_mache_er,Ford,Mustang Mach-E,Extended Range RWD,2024,SUV,RWD,NMC,88.0,181.0,0.67,2097.0,150.0,0.008,tapered_nmc,mixed,flat,mild,54.72,79.1,-0.1,18.4,45.26,1.95,9.9043,-1.9517,0.0,0.2095,1.349,0.1268,9.4284,9.2189,168.47,164.779,9.0167,34.78,0
nissan_leaf_40,Nissan,Leaf,40kWh,2024,Hatchback,FWD,NMC,36.0,153.0,0.65,1543.0,50.0,0.009,tapered_nmc,city,flat,hot,16.23,64.5,-0.29,36.1,64.23,1.73,2.4832,-1.0737,0.0,0.1286,0.4353,0.0,1.8448,1.7382,107.1,107.1,1.7382,59.4,0
tesla_model_y_rwd,Tesla,Model Y,RWD,2024,SUV,RWD,LFP,57.5,157.0,0.7,1979.0,250.0,0.007,flat_lfp,mixed,rolling,mild,44.24,97.9,1.65,15.7,39.46,2.0,6.9457,1.068,3.9365,0.0,0.9038,0.2091,13.0631,13.0631,295.28,289.967,12.8281,16.74,0
tesla_model_3_lr_awd,Tesla,Model 3,Long Range AWD,2024,Sedan,AWD,NMC,75.0,134.0,0.74,1844.0,250.0,0.008,tapered_nmc,city,rolling,hot,16.99,42.9,-2.58,38.0,53.15,1.73,2.2767,-1.6306,0.0,1.6299,0.6851,0.0,1.3711,1.5937,93.8,93.8,1.5937,51.03,0
volkswagen_id3_pro,Volkswagen,ID.3,Pro,2024,Hatchback,RWD,NMC,58.0,149.0,0.67,1809.0,135.0,0.008,tapered_nmc,city,hilly_down,mild,3.6,58.6,-5.84,21.9,76.84,1.45,0.5364,-0.2778,0.0,0.6944,0.0891,0.0,0.3477,0.3755,104.3,106.722,0.3842,76.19,0
tesla_model_y_lr_awd,Tesla,Model Y,Long Range AWD,2024,SUV,AWD,NMC,75.0,179.0,0.72,2232.0,250.0,0.008,tapered_nmc,mixed,hilly_down,cold,12.37,88.2,-3.46,-9.8,26.15,2.99,2.2142,-0.0748,0.0,1.8743,0.4193,0.5279,3.1793,1.55,125.3,125.3,1.55,24.08,0
renault_megane_ev60,Renault,Megane E-Tech,EV60,2024,Hatchback,FWD,NMC,55.0,149.0,0.68,1624.0,130.0,0.008,tapered_nmc,highway,flat,mild,177.55,99.7,0.84,21.2,39.37,1.33,26.455,5.0281,6.6001,0.0,2.3685,0.0,40.4517,40.4517,227.83,232.765,41.3273,0.0,1
